utterance_id,rel_path,speaker_id,dialect_group,duration_sec,score,transcript
librispeech_8169_obryv_001_goncharov_0093,librispeech_8169/librispeech_8169_obryv_001_goncharov_0093.wav,librispeech_8169,standard,6.48,-0.07,да софья николаевна красавица да еще богатая невеста женись и конец всему
librispeech_8169_obryv_001_goncharov_0094,librispeech_8169/librispeech_8169_obryv_001_goncharov_0094.wav,librispeech_8169,standard,7.0,-0.48,да и конец всему и начало скуке задумчиво повторил райский а я не хочу конца
librispeech_8169_obryv_001_goncharov_0095,librispeech_8169/librispeech_8169_obryv_001_goncharov_0095.wav,librispeech_8169,standard,3.38,-0.03,успокойся за меня бы ее и не отдали
librispeech_8169_obryv_001_goncharov_0096,librispeech_8169/librispeech_8169_obryv_001_goncharov_0096.wav,librispeech_8169,standard,4.8,-0.12,тогда по моему и ходить незачем ты просто дон жуан
librispeech_8169_obryv_001_goncharov_0097,librispeech_8169/librispeech_8169_obryv_001_goncharov_0097.wav,librispeech_8169,standard,4.74,-0.07,да дон жуан пустой человек так что ли по вашему
librispeech_8169_obryv_001_goncharov_0098,librispeech_8169/librispeech_8169_obryv_001_goncharov_0098.wav,librispeech_8169,standard,2.28,-0.06,а как же что ж он по твоему
librispeech_8169_obryv_001_goncharov_0101,librispeech_8169/librispeech_8169_obryv_001_goncharov_0101.wav,librispeech_8169,standard,2.7,-0.03,райский с досадой отвернулся от него
librispeech_8169_obryv_001_goncharov_0103,librispeech_8169/librispeech_8169_obryv_001_goncharov_0103.wav,librispeech_8169,standard,4.18,-0.05,эта потребность еще прирожденнее сказал он
librispeech_8169_obryv_001_goncharov_0104,librispeech_8169/librispeech_8169_obryv_001_goncharov_0104.wav,librispeech_8169,standard,4.84,-0.28,коли потребность так женись я тебе говорю ах
librispeech_8169_obryv_001_goncharov_0105,librispeech_8169/librispeech_8169_obryv_001_goncharov_0105.wav,librispeech_8169,standard,2.49,-0.04,почти с отчаянием произнес райский
librispeech_8169_obryv_001_goncharov_0106,librispeech_8169/librispeech_8169_obryv_001_goncharov_0106.wav,librispeech_8169,standard,9.3,-0.2,ведь жениться можно один два три раза ужели я не могу наслаждаться красотой так как бы наслаждался красотой в статуе
librispeech_8169_obryv_001_goncharov_0107,librispeech_8169/librispeech_8169_obryv_001_goncharov_0107.wav,librispeech_8169,standard,5.35,-0.07,дон жуан наслаждался прежде всего эстетически этой потребностью но грубо
librispeech_8169_obryv_001_goncharov_0109,librispeech_8169/librispeech_8169_obryv_001_goncharov_0109.wav,librispeech_8169,standard,7.37,-0.2,коли не жениться так незачем и ходить апатично повторил аянов а знаешь ты отчасти прав
librispeech_8169_obryv_001_goncharov_0110,librispeech_8169/librispeech_8169_obryv_001_goncharov_0110.wav,librispeech_8169,standard,8.92,-0.33,прежде всего скажу что мои увлечения всегда искренни и неумышленны это не волокитство знай однажды навсегда
librispeech_8169_obryv_001_goncharov_0111,librispeech_8169/librispeech_8169_obryv_001_goncharov_0111.wav,librispeech_8169,standard,14.14,-0.15,и когда мой идол хоть одной чертой подходит к идеалу который фантазия сейчас создает мне из него у меня само собою доделается остальное и тогда возникает идеал счастья семейного
librispeech_8169_obryv_001_goncharov_0112,librispeech_8169/librispeech_8169_obryv_001_goncharov_0112.wav,librispeech_8169,standard,3.72,-0.18,вот видишь ну так и женись заметил аянов
librispeech_8169_obryv_001_goncharov_0113,librispeech_8169/librispeech_8169_obryv_001_goncharov_0113.wav,librispeech_8169,standard,10.24,-0.2,погоди погоди никогда ни один идеал не доживал до срока свадьбы бледнел падал и я уходил охлажденный
librispeech_8169_obryv_001_goncharov_0116,librispeech_8169/librispeech_8169_obryv_001_goncharov_0116.wav,librispeech_8169,standard,4.08,-0.08,а все таки каждый день сидеть с женщиной и болтать
librispeech_8169_obryv_001_goncharov_0118,librispeech_8169/librispeech_8169_obryv_001_goncharov_0118.wav,librispeech_8169,standard,3.86,-0.06,ну о чем например ты будешь говорить хоть сегодня
librispeech_8169_obryv_001_goncharov_0119,librispeech_8169/librispeech_8169_obryv_001_goncharov_0119.wav,librispeech_8169,standard,3.55,-0.03,чего ты хочешь от нее если ее за тебя не выдадут
librispeech_8169_obryv_001_goncharov_0120,librispeech_8169/librispeech_8169_obryv_001_goncharov_0120.wav,librispeech_8169,standard,8.2,-0.34,и я тебя спрошу чего ты хочешь от ее теток какие карты к тебе придут выиграешь ты или проиграешь
librispeech_8169_obryv_001_goncharov_0121,librispeech_8169/librispeech_8169_obryv_001_goncharov_0121.wav,librispeech_8169,standard,4.3,-0.32,разве ты ходишь с тем туда чтоб выиграть все шестьдесят тысяч дохода
librispeech_8169_obryv_001_goncharov_0122,librispeech_8169/librispeech_8169_obryv_001_goncharov_0122.wav,librispeech_8169,standard,2.64,-0.19,ходишь поиграть и выиграть что нибудь
librispeech_8169_obryv_001_goncharov_0124,librispeech_8169/librispeech_8169_obryv_001_goncharov_0124.wav,librispeech_8169,standard,6.28,-0.44,от от скуки видишь и я для удовольствия и тоже без расчетов
librispeech_8169_obryv_001_goncharov_0126,librispeech_8169/librispeech_8169_obryv_001_goncharov_0126.wav,librispeech_8169,standard,9.35,-0.31,ведь есть же одни которые молятся страстно а другие не знают этой потребности и страстно страсти мешают жить
librispeech_8169_obryv_001_goncharov_0130,librispeech_8169/librispeech_8169_obryv_001_goncharov_0130.wav,librispeech_8169,standard,3.18,-0.05,сказал он и поглядел около себя да вот
librispeech_8169_obryv_001_goncharov_0131,librispeech_8169/librispeech_8169_obryv_001_goncharov_0131.wav,librispeech_8169,standard,4.21,-0.5,он указал на полицейского чиновника который упорно глядел в одну сторону
librispeech_8169_obryv_001_goncharov_0132,librispeech_8169/librispeech_8169_obryv_001_goncharov_0132.wav,librispeech_8169,standard,8.92,-0.28,а спроси его сказал райский зачем он тут стоит и кого так пристально высматривает и выжидает генерала
librispeech_8169_obryv_001_goncharov_0136,librispeech_8169/librispeech_8169_obryv_001_goncharov_0136.wav,librispeech_8169,standard,6.94,-0.38,и что особенного кроме красоты нашел ты в своей кузине кроме красоты да это всё
librispeech_8169_obryv_001_goncharov_0137,librispeech_8169/librispeech_8169_obryv_001_goncharov_0137.wav,librispeech_8169,standard,6.12,-0.07,впрочем я мало знаю ее это то вместе с красотой и влечет меня к ней
librispeech_8169_obryv_001_goncharov_0138,librispeech_8169/librispeech_8169_obryv_001_goncharov_0138.wav,librispeech_8169,standard,4.54,-0.21,как каждый день вместе и мало знаешь мало
librispeech_8169_obryv_001_goncharov_0140,librispeech_8169/librispeech_8169_obryv_001_goncharov_0140.wav,librispeech_8169,standard,6.26,-0.09,женщина она или кукла живет или подделывается под жизнь и это мучит меня
librispeech_8169_obryv_001_goncharov_0141,librispeech_8169/librispeech_8169_obryv_001_goncharov_0141.wav,librispeech_8169,standard,3.26,-0.08,вон смотри продолжал райский видишь эту женщину
librispeech_8169_obryv_001_goncharov_0143,librispeech_8169/librispeech_8169_obryv_001_goncharov_0143.wav,librispeech_8169,standard,2.82,-0.08,да и вот эту что глядит из окна кареты
librispeech_8169_obryv_001_goncharov_0145,librispeech_8169/librispeech_8169_obryv_001_goncharov_0145.wav,librispeech_8169,standard,9.52,-0.32,ты на их лицах мельком прочтешь какую нибудь заботу или тоску или радость или мысль признак воли ну словом движение жизнь
librispeech_8169_obryv_001_goncharov_0147,librispeech_8169/librispeech_8169_obryv_001_goncharov_0147.wav,librispeech_8169,standard,6.74,-0.08,ну везде что то живое подвижное требующее жизни и отзывающееся на нее
librispeech_8169_obryv_001_goncharov_0148,librispeech_8169/librispeech_8169_obryv_001_goncharov_0148.wav,librispeech_8169,standard,4.08,-0.06,а там ничего этого нет ничего хоть шаром покати
librispeech_8169_obryv_001_goncharov_0149,librispeech_8169/librispeech_8169_obryv_001_goncharov_0149.wav,librispeech_8169,standard,6.32,-0.49,даже нет апатии скуки чтоб можно было сказать была жизнь и убита ничего
librispeech_8169_obryv_001_goncharov_0150,librispeech_8169/librispeech_8169_obryv_001_goncharov_0150.wav,librispeech_8169,standard,6.7,-0.05,сияет и блестит ничего не просит и ничего не отдает и я ничего не знаю
librispeech_8169_obryv_001_goncharov_0151,librispeech_8169/librispeech_8169_obryv_001_goncharov_0151.wav,librispeech_8169,standard,1.99,-0.07,а ты удивляешься что я бьюсь
librispeech_8169_obryv_001_goncharov_0153,librispeech_8169/librispeech_8169_obryv_001_goncharov_0153.wav,librispeech_8169,standard,2.16,-0.1,что же ты красотой блистаешь
librispeech_8169_obryv_001_goncharov_0154,librispeech_8169/librispeech_8169_obryv_001_goncharov_0154.wav,librispeech_8169,standard,6.32,-0.23,блистаю спокойствием и наслаждаюсь этим и она тоже что тебе за дело
librispeech_8169_obryv_001_goncharov_0155,librispeech_8169/librispeech_8169_obryv_001_goncharov_0155.wav,librispeech_8169,standard,4.2,-0.03,до тебя никакого а она красота красота
librispeech_8169_obryv_001_goncharov_0156,librispeech_8169/librispeech_8169_obryv_001_goncharov_0156.wav,librispeech_8169,standard,4.67,-0.25,женись а не хочешь или нельзя так оставь займись делом
librispeech_8169_obryv_001_goncharov_0159,librispeech_8169/librispeech_8169_obryv_001_goncharov_0159.wav,librispeech_8169,standard,3.23,-0.06,помнишь ты рассказывал когда твоя наташа была жива
librispeech_8169_obryv_001_goncharov_0160,librispeech_8169/librispeech_8169_obryv_001_goncharov_0160.wav,librispeech_8169,standard,6.04,-0.27,райский вдруг остановился и с грустью на лице схватил своего спутника за руку наташа
librispeech_8169_obryv_001_goncharov_0162,librispeech_8169/librispeech_8169_obryv_001_goncharov_0162.wav,librispeech_8169,standard,8.24,-0.07,он вздохнул и они молча дошли до владимирской церкви свернули в переулок и вошли в подъезд барского дома
librispeech_8169_obryv_002_goncharov_0000,librispeech_8169/librispeech_8169_obryv_002_goncharov_0000.wav,librispeech_8169,standard,12.72,-0.42,райский с год только перед этим познакомился с софьей николаевной беловодовой вдовой на двадцать пятом году после недолгого замужества с беловодовым служившим по дипломатической части
librispeech_8169_obryv_002_goncharov_0003,librispeech_8169/librispeech_8169_obryv_002_goncharov_0003.wav,librispeech_8169,standard,12.6,-0.27,он повел было жизнь холостяка пересиливал годы и природу но не пересилил и только смотрел как ели и пили другие а у него желудок не варил
librispeech_8169_obryv_002_goncharov_0004,librispeech_8169/librispeech_8169_obryv_002_goncharov_0004.wav,librispeech_8169,standard,4.72,-0.05,но он уже успел нанести смертельный удар своему состоянию
librispeech_8169_obryv_002_goncharov_0006,librispeech_8169/librispeech_8169_obryv_002_goncharov_0006.wav,librispeech_8169,standard,6.54,-0.08,на недвижимое имение и без того заложенное им еще до женитьбы наросли значительные долги
librispeech_8169_obryv_002_goncharov_0008,librispeech_8169/librispeech_8169_obryv_002_goncharov_0008.wav,librispeech_8169,standard,7.92,-0.39,николай васильевич пахотин был очень красивый сановитый старик с мягкими почтенными сединами
librispeech_8169_obryv_002_goncharov_0009,librispeech_8169/librispeech_8169_obryv_002_goncharov_0009.wav,librispeech_8169,standard,4.04,-0.09,по виду его примешь за какого нибудь пальмерстона
librispeech_8169_obryv_002_goncharov_0010,librispeech_8169/librispeech_8169_obryv_002_goncharov_0010.wav,librispeech_8169,standard,7.62,-0.26,особенно красив он был когда с гордостью вел под руку софью николаевну куда нибудь на бал на общественное гулянье
librispeech_8169_obryv_002_goncharov_0012,librispeech_8169/librispeech_8169_obryv_002_goncharov_0012.wav,librispeech_8169,standard,10.84,-0.24,старик шутил рассказывал сам направо и налево анекдоты говорил каламбуры особенно любил с сверстниками жить воспоминаниями минувшей молодости и своего времени
librispeech_8169_obryv_002_goncharov_0013,librispeech_8169/librispeech_8169_obryv_002_goncharov_0013.wav,librispeech_8169,standard,6.32,-0.08,они с восторгом припоминали как граф борис или денис проигрывал кучи золота
librispeech_8169_obryv_002_goncharov_0014,librispeech_8169/librispeech_8169_obryv_002_goncharov_0014.wav,librispeech_8169,standard,4.47,-0.06,терзались тем что сами тратили так мало жили так мизерно
librispeech_8169_obryv_002_goncharov_0015,librispeech_8169/librispeech_8169_obryv_002_goncharov_0015.wav,librispeech_8169,standard,3.8,-0.04,поучали внимательную молодежь великому искусству жить
librispeech_8169_obryv_002_goncharov_0020,librispeech_8169/librispeech_8169_obryv_002_goncharov_0020.wav,librispeech_8169,standard,9.12,-0.09,но шестнадцати лет он поступил в гвардию выучась отлично говорить писать и петь по французски и почти не зная русской грамоты
librispeech_8169_obryv_002_goncharov_0021,librispeech_8169/librispeech_8169_obryv_002_goncharov_0021.wav,librispeech_8169,standard,5.68,-0.13,ему дали отличную квартиру лошадей экипаж и тысяч двадцать дохода
librispeech_8169_obryv_002_goncharov_0022,librispeech_8169/librispeech_8169_obryv_002_goncharov_0022.wav,librispeech_8169,standard,7.64,-0.13,никто лучше его не был одет и теперь еще в старости он дает законы вкуса портному
librispeech_8169_obryv_002_goncharov_0024,librispeech_8169/librispeech_8169_obryv_002_goncharov_0024.wav,librispeech_8169,standard,6.5,-0.32,судит обо всем часто наперекор логике но владеет софизмом с необыкновенною ловкостью
librispeech_8169_obryv_002_goncharov_0025,librispeech_8169/librispeech_8169_obryv_002_goncharov_0025.wav,librispeech_8169,standard,4.02,-0.07,с ним можно не согласиться но сбить его трудно
librispeech_8169_obryv_002_goncharov_0026,librispeech_8169/librispeech_8169_obryv_002_goncharov_0026.wav,librispeech_8169,standard,7.92,-0.05,свет опыт вся жизнь его не дали ему никакого содержания и оттого он боится серьезного как огня
librispeech_8169_obryv_002_goncharov_0029,librispeech_8169/librispeech_8169_obryv_002_goncharov_0029.wav,librispeech_8169,standard,9.8,-0.26,теперь николай васильевич пахотин заседает в каком то совете раз в неделю имеет важный чин две звезды и томительно ожидает третьей
librispeech_8169_obryv_002_goncharov_0030,librispeech_8169/librispeech_8169_obryv_002_goncharov_0030.wav,librispeech_8169,standard,2.14,-0.03,это его общественное значение
librispeech_8169_obryv_002_goncharov_0031,librispeech_8169/librispeech_8169_obryv_002_goncharov_0031.wav,librispeech_8169,standard,10.5,-0.08,было у него другое ожидание поехать за границу то есть в париж уже не с оружием в руках а с золотом и там пожить как живали в старину
librispeech_8169_obryv_002_goncharov_0033,librispeech_8169/librispeech_8169_obryv_002_goncharov_0033.wav,librispeech_8169,standard,5.06,-0.14,как другой перекупил у короля дачу и подарил танцовщице
librispeech_8169_obryv_002_goncharov_0034,librispeech_8169/librispeech_8169_obryv_002_goncharov_0034.wav,librispeech_8169,standard,4.3,-0.06,оканчивал он рассказы вздохом сожаления о прошлом
librispeech_8169_obryv_002_goncharov_0036,librispeech_8169/librispeech_8169_obryv_002_goncharov_0036.wav,librispeech_8169,standard,7.36,-0.05,он пожевал губами похандрил потом сделал какое то громадное дорогое сумасбродство и успокоился
librispeech_8169_obryv_002_goncharov_0037,librispeech_8169/librispeech_8169_obryv_002_goncharov_0037.wav,librispeech_8169,standard,5.08,-0.06,после того уже промотавшись окончательно он в париж не порывался
librispeech_8169_obryv_002_goncharov_0041,librispeech_8169/librispeech_8169_obryv_002_goncharov_0041.wav,librispeech_8169,standard,14.2,-0.09,только они как нравственные женщины затыкали уши когда он захочет похвастаться перед ними своими шалостями или когда кто другой вздумает довести до их сведения о каком нибудь его сумасбродстве
librispeech_8169_obryv_002_goncharov_0044,librispeech_8169/librispeech_8169_obryv_002_goncharov_0044.wav,librispeech_8169,standard,7.22,-0.06,сами они блистали некогда в свете и по каким то кроме их всеми забытым причинам остались девами
librispeech_8169_obryv_002_goncharov_0046,librispeech_8169/librispeech_8169_obryv_002_goncharov_0046.wav,librispeech_8169,standard,11.54,-0.2,замужество последней расстроило было их жизнь но она овдовела лишилась матери и снова как в монастырь поступила под авторитет и опеку теток
librispeech_8169_obryv_002_goncharov_0047,librispeech_8169/librispeech_8169_obryv_002_goncharov_0047.wav,librispeech_8169,standard,11.46,-0.18,они были две высокие седые чинные старушки ходившие дома в тяжелых шелковых темных платьях больших чепцах на руках со многими перстнями
librispeech_8169_obryv_002_goncharov_0048,librispeech_8169/librispeech_8169_obryv_002_goncharov_0048.wav,librispeech_8169,standard,13.32,-0.5,надежда васильевна страдала тиком и носила под чепцом бархатную шапочку на плечах бархатную подбитую горностаем кацавейку а анна васильевна сырцовые букли и большую шаль
librispeech_8169_obryv_002_goncharov_0050,librispeech_8169/librispeech_8169_obryv_002_goncharov_0050.wav,librispeech_8169,standard,10.68,-0.28,дом у них был старый длинный в два этажа с гербом на фронтоне с толстыми массивными стенами с глубокими окошками и длинными простенками
librispeech_8169_obryv_002_goncharov_0051,librispeech_8169/librispeech_8169_obryv_002_goncharov_0051.wav,librispeech_8169,standard,4.65,-0.06,в доме тянулась бесконечная анфилада обитых штофом комнат
librispeech_8169_obryv_002_goncharov_0053,librispeech_8169/librispeech_8169_obryv_002_goncharov_0053.wav,librispeech_8169,standard,5.0,-0.13,лакеи пожилые и молчаливые женщины в темных платьях и чепцах
librispeech_8169_obryv_002_goncharov_0055,librispeech_8169/librispeech_8169_obryv_002_goncharov_0055.wav,librispeech_8169,standard,10.42,-0.3,комната софьи смотрела несколько веселее прочих особенно когда присутствовала в ней сама хозяйка там были цветы ноты множество современных безделок
librispeech_8169_obryv_002_goncharov_0057,librispeech_8169/librispeech_8169_obryv_002_goncharov_0057.wav,librispeech_8169,standard,11.32,-0.25,но цветы стояли в тяжелых старинных вазах точно надгробных урнах горка массивного старого серебра придавала еще больше античности комнате
librispeech_8169_obryv_002_goncharov_0058,librispeech_8169/librispeech_8169_obryv_002_goncharov_0058.wav,librispeech_8169,standard,13.06,-0.17,да и тетки не могли видеть беспорядка чуть цветы раскинутся в вазе прихотливо входила анна васильевна звонила девушку в чепце и приказывала собрать их в симметрию
librispeech_8169_obryv_002_goncharov_0061,librispeech_8169/librispeech_8169_obryv_002_goncharov_0061.wav,librispeech_8169,standard,4.36,-0.12,зато внизу у николая васильевича был полный беспорядок
librispeech_8169_obryv_002_goncharov_0062,librispeech_8169/librispeech_8169_obryv_002_goncharov_0062.wav,librispeech_8169,standard,4.54,-0.11,старые предания мешались там с следами современного комфорта
librispeech_8169_obryv_002_goncharov_0064,librispeech_8169/librispeech_8169_obryv_002_goncharov_0064.wav,librispeech_8169,standard,9.36,-0.06,как тихо и молчаливо было наверху так внизу слышались часто звонкие голоса смех всегда было там живо беспорядочно
librispeech_8169_obryv_002_goncharov_0065,librispeech_8169/librispeech_8169_obryv_002_goncharov_0065.wav,librispeech_8169,standard,6.7,-0.13,камердинер был у него француз с почтительной речью и наглым взглядом
librispeech_8169_obryv_003_goncharov_0001,librispeech_8169/librispeech_8169_obryv_003_goncharov_0001.wav,librispeech_8169,standard,9.34,-0.07,когда они вошли в гостиную на них захрипела моська но не смогла полаять и повертевшись около себя опять улеглась
librispeech_8169_obryv_003_goncharov_0003,librispeech_8169/librispeech_8169_obryv_003_goncharov_0003.wav,librispeech_8169,standard,2.62,-0.03,сказал райский протянув руку беловодовой
librispeech_8169_obryv_003_goncharov_0004,librispeech_8169/librispeech_8169_obryv_003_goncharov_0004.wav,librispeech_8169,standard,3.16,-0.04,она поклонилась с улыбкой и подала ему руку
librispeech_8169_obryv_003_goncharov_0006,librispeech_8169/librispeech_8169_obryv_003_goncharov_0006.wav,librispeech_8169,standard,5.98,-0.28,софья николаевна поднялась было с места но райский предупредил ее и дернул шнурок
librispeech_8169_obryv_003_goncharov_0007,librispeech_8169/librispeech_8169_obryv_003_goncharov_0007.wav,librispeech_8169,standard,9.26,-0.39,скажи николаю васильевичу что мы садимся обедать с холодным достоинством обратилась старуха к человеку да кушать давать
librispeech_8169_obryv_003_goncharov_0008,librispeech_8169/librispeech_8169_obryv_003_goncharov_0008.wav,librispeech_8169,standard,6.04,-0.21,ты что борис опоздал сегодня четверть шестого упрекнула она райского
librispeech_8169_obryv_003_goncharov_0009,librispeech_8169/librispeech_8169_obryv_003_goncharov_0009.wav,librispeech_8169,standard,5.06,-0.17,он был двоюродным племянником старух и троюродным братом софьи
librispeech_8169_obryv_003_goncharov_0010,librispeech_8169/librispeech_8169_obryv_003_goncharov_0010.wav,librispeech_8169,standard,5.3,-0.4,дом его тоже старый и когда то богатый был связан родством с домом пахотиных
librispeech_8169_obryv_003_goncharov_0011,librispeech_8169/librispeech_8169_obryv_003_goncharov_0011.wav,librispeech_8169,standard,7.02,-0.08,но познакомился он с своей родней не больше года тому назад в этом он виноват был сам
librispeech_8169_obryv_003_goncharov_0013,librispeech_8169/librispeech_8169_obryv_003_goncharov_0013.wav,librispeech_8169,standard,10.78,-0.08,он знал об этом но притаился и пропустил этот вопрос без внимания не находя ничего занимательного знакомиться с скучным строгим богатым домом
librispeech_8169_obryv_003_goncharov_0014,librispeech_8169/librispeech_8169_obryv_003_goncharov_0014.wav,librispeech_8169,standard,3.64,-0.24,сам он был не скучен не строг и не богат
librispeech_8169_obryv_003_goncharov_0015,librispeech_8169/librispeech_8169_obryv_003_goncharov_0015.wav,librispeech_8169,standard,6.36,-0.06,старину своего рода он не ставил ни во что даже никогда об этом не помнил и не думал
librispeech_8169_obryv_003_goncharov_0018,librispeech_8169/librispeech_8169_obryv_003_goncharov_0018.wav,librispeech_8169,standard,7.08,-0.17,дальнейшее развитие занятия и направление еще более отвели райского от всех преданий старины
librispeech_8169_obryv_003_goncharov_0019,librispeech_8169/librispeech_8169_obryv_003_goncharov_0019.wav,librispeech_8169,standard,7.6,-0.06,и он не спешил сблизиться с своими петербургскими родными которые о нем знали тоже по слуху
librispeech_8169_obryv_003_goncharov_0020,librispeech_8169/librispeech_8169_obryv_003_goncharov_0020.wav,librispeech_8169,standard,9.42,-0.06,но как то зимой райский однажды на балу увидел софью раза два говорил с нею и потом уже стал искать знакомства с ее домом
librispeech_8169_obryv_003_goncharov_0021,librispeech_8169/librispeech_8169_obryv_003_goncharov_0021.wav,librispeech_8169,standard,4.92,-0.06,это было всего легче сделать через отца ее так райский и сделал
librispeech_8169_obryv_003_goncharov_0024,librispeech_8169/librispeech_8169_obryv_003_goncharov_0024.wav,librispeech_8169,standard,7.88,-0.08,но все таки он еще был недоволен тем что мог являться по два раза в день приносить книги ноты приходить обедать запросто
librispeech_8169_obryv_003_goncharov_0025,librispeech_8169/librispeech_8169_obryv_003_goncharov_0025.wav,librispeech_8169,standard,6.94,-0.05,он привык к обществу новых современных нравов и к непринужденному обхождению с женщинами
librispeech_8169_obryv_003_goncharov_0026,librispeech_8169/librispeech_8169_obryv_003_goncharov_0026.wav,librispeech_8169,standard,7.14,-0.29,а софья мало оставалась одна с ним всегда присутствовала то одна то другая старуха
librispeech_8169_obryv_003_goncharov_0027,librispeech_8169/librispeech_8169_obryv_003_goncharov_0027.wav,librispeech_8169,standard,5.76,-0.04,редко разговор выходил из пределов текущей жизни или родовых воспоминаний
librispeech_8169_obryv_003_goncharov_0028,librispeech_8169/librispeech_8169_obryv_003_goncharov_0028.wav,librispeech_8169,standard,11.6,-0.11,а если затрогивались вопросы живые глубокие то старухи тоном и сентенциями сейчас клали на всякий разговор свою патентованную печать
librispeech_8169_obryv_003_goncharov_0030,librispeech_8169/librispeech_8169_obryv_003_goncharov_0030.wav,librispeech_8169,standard,2.12,-0.06,но она в самом деле прекрасна
librispeech_8169_obryv_003_goncharov_0031,librispeech_8169/librispeech_8169_obryv_003_goncharov_0031.wav,librispeech_8169,standard,3.96,-0.05,нужды нет что она уже вдова женщина
librispeech_8169_obryv_003_goncharov_0032,librispeech_8169/librispeech_8169_obryv_003_goncharov_0032.wav,librispeech_8169,standard,11.76,-0.13,но на открытом будто молочной белизны белом лбу ее и благородных несколько крупных чертах лица лежит девическое почти детское неведение жизни
librispeech_8169_obryv_003_goncharov_0033,librispeech_8169/librispeech_8169_obryv_003_goncharov_0033.wav,librispeech_8169,standard,11.92,-0.08,она кажется не слыхала что есть на свете страсти тревоги дикая игра событий и чувств доводящие до проклятий стирающие это сияние с лица
librispeech_8169_obryv_003_goncharov_0034,librispeech_8169/librispeech_8169_obryv_003_goncharov_0034.wav,librispeech_8169,standard,5.44,-0.13,большие серо голубые глаза полны ровного немерцающего горения
librispeech_8169_obryv_003_goncharov_0036,librispeech_8169/librispeech_8169_obryv_003_goncharov_0036.wav,librispeech_8169,standard,5.27,-0.07,какого то всеобщего благоволения доброты ко всему на свете такое чувство
librispeech_8169_obryv_003_goncharov_0037,librispeech_8169/librispeech_8169_obryv_003_goncharov_0037.wav,librispeech_8169,standard,10.31,-0.2,если только это чувство каким светятся глаза у людей сытых беззаботных всем удовлетворенных и не ведающих горя и нужд
librispeech_8169_obryv_003_goncharov_0038,librispeech_8169/librispeech_8169_obryv_003_goncharov_0038.wav,librispeech_8169,standard,8.62,-0.38,волоса у нее были темные почти черные и густая коса едва сдерживалась большими булавками на затылке
librispeech_8169_obryv_003_goncharov_0039,librispeech_8169/librispeech_8169_obryv_003_goncharov_0039.wav,librispeech_8169,standard,2.66,-0.07,плечи и грудь поражали пышностью
librispeech_8169_obryv_003_goncharov_0040,librispeech_8169/librispeech_8169_obryv_003_goncharov_0040.wav,librispeech_8169,standard,10.3,-0.1,цвет лица плеч рук был цельный свежий цвет блистающий здоровьем ничем не тронутым ни болезнью ни бедами
librispeech_8169_obryv_003_goncharov_0042,librispeech_8169/librispeech_8169_obryv_003_goncharov_0042.wav,librispeech_8169,standard,7.58,-0.05,и материя ее платья как будто была особенная и ботинки не так сидят на ней как на других
librispeech_8169_obryv_003_goncharov_0043,librispeech_8169/librispeech_8169_obryv_003_goncharov_0043.wav,librispeech_8169,standard,6.7,-0.4,великолепной картиной видением явилась она райскому где то на вечере в первый раз
librispeech_8169_obryv_003_goncharov_0044,librispeech_8169/librispeech_8169_obryv_003_goncharov_0044.wav,librispeech_8169,standard,12.12,-0.07,в другой вечер он увидел ее далеко в театре в третий раз опять на вечере потом на улице и всякий раз картина оставалась верна себе в блеске и красках
librispeech_8169_obryv_003_goncharov_0049,librispeech_8169/librispeech_8169_obryv_003_goncharov_0049.wav,librispeech_8169,standard,3.98,-0.08,она молчит и смотрит беззаботно как будто дело идет не о ней
librispeech_8169_obryv_003_goncharov_0051,librispeech_8169/librispeech_8169_obryv_003_goncharov_0051.wav,librispeech_8169,standard,3.76,-0.19,она на его старания смотрела ласково с улыбкой
librispeech_8169_obryv_003_goncharov_0052,librispeech_8169/librispeech_8169_obryv_003_goncharov_0052.wav,librispeech_8169,standard,4.66,-0.06,ни в одной черте никогда не было никакой тревоги желания порыва
librispeech_8169_obryv_004_goncharov_0010,librispeech_8169/librispeech_8169_obryv_004_goncharov_0010.wav,librispeech_8169,standard,10.36,-0.18,а ты представь себе загородное удовольствие без зелени без цветов без тепла без воды перебил райский и только с воздухом
librispeech_8169_obryv_004_goncharov_0012,librispeech_8169/librispeech_8169_obryv_004_goncharov_0012.wav,librispeech_8169,standard,9.72,-0.41,надену кстати бархатную ермолку под шляпу потому что вчера и сегодня чувствую шум в голове всё слышится будто колокола звонят
librispeech_8169_obryv_004_goncharov_0017,librispeech_8169/librispeech_8169_obryv_004_goncharov_0017.wav,librispeech_8169,standard,2.74,-0.04,он поклоняется грубо чувственно
librispeech_8169_obryv_004_goncharov_0018,librispeech_8169/librispeech_8169_obryv_004_goncharov_0018.wav,librispeech_8169,standard,3.44,-0.45,ну брат какую ты метафизику устроил из красоты
librispeech_8169_obryv_004_goncharov_0019,librispeech_8169/librispeech_8169_obryv_004_goncharov_0019.wav,librispeech_8169,standard,7.12,-0.15,женщины продолжал пахотин теперь только и находят развлечение с людьми наших лет
librispeech_8169_obryv_004_goncharov_0020,librispeech_8169/librispeech_8169_obryv_004_goncharov_0020.wav,librispeech_8169,standard,2.34,-0.05,он никогда не называл себя стариком
